Date,SPY_Price,QQQ_Price,VTI_Price
2013-03-07,123.57107543945312,61.572601318359375,63.98217391967773
2013-03-08,124.09799194335938,61.64432144165039,64.29451751708984
2013-03-11,124.56903839111328,61.82356643676758,64.47875213623047
2013-03-12,124.28958129882812,61.59948348999024,64.36663818359375
2013-03-13,124.46519470214844,61.51880645751953,64.48675537109375
2013-03-14,125.12786865234376,61.7249870300293,64.84722137451172
2013-03-15,124.96265411376952,61.55339050292969,64.7751235961914
2013-03-18,124.27301788330078,61.41861343383789,64.42269134521484
2013-03-19,123.98431396484376,61.30180740356445,64.24649810791016
2013-03-20,124.85041046142578,61.733055114746094,64.72706604003906
2013-03-21,123.78387451171876,61.03227996826172,64.20643615722656
2013-03-22,124.77824401855467,61.6252326965332,64.6039047241211
2013-03-25,124.25701141357422,61.4006462097168,64.38666534423828
2013-03-26,125.25140380859376,61.733055114746094,64.86945343017578
2013-03-27,125.25140380859376,61.81393051147461,64.917724609375
2013-03-28,125.63632202148438,61.96664810180664,65.1430435180664
2013-04-01,125.1390609741211,61.54438018798828,64.79700469970703
2013-04-02,125.75652313232422,62.0295524597168,64.9901351928711
2013-04-03,124.48150634765624,61.46355438232422,64.28207397460938
2013-04-04,124.98680114746094,61.48148727416992,64.56370544433594
2013-04-05,124.42537689208984,60.96939086914063,64.33842468261719
2013-04-08,125.26736450195312,61.29281997680664,64.732666015625
2013-04-09,125.70042419433594,61.70611572265625,64.917724609375
2013-04-10,127.2400894165039,62.91006088256836,65.7545394897461
2013-04-11,127.65711975097656,62.883087158203125,66.00395965576172
2013-04-12,127.34439086914062,62.83816909790039,65.77063751220703
2013-04-15,124.39330291748048,61.59830856323242,64.16940307617188
2013-04-16,126.22972106933594,62.41588973999024,65.118896484375
2013-04-17,124.38525390625,61.19399642944336,64.1452865600586
2013-04-18,123.60741424560548,60.34946441650391,63.74296951293945
2013-04-19,124.68202209472656,61.17601776123047,64.35449981689453
2013-04-22,125.23536682128906,61.804954528808594,64.6280517578125
2013-04-23,126.52637481689452,62.39792251586914,65.32807922363281
2013-04-24,126.60660552978516,62.370975494384766,65.4246826171875
2013-04-25,127.11984252929688,62.70343017578125,65.69017791748047
2013-04-26,126.89527893066406,62.50573348999024,65.56947326660156
