Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50
2017-04-04,204.75103759765625,124.87908172607422,105.27039337158205,202.92875335693358,121.76625595092773,104.48036972045898
2017-04-05,204.142333984375,124.37017059326172,104.84436798095705,203.0707580566406,121.91794219970703,104.54310287475586
2017-04-06,204.71620178222656,124.43614959716795,105.1747589111328,203.19012939453125,122.04743591308593,104.5949607849121
2017-04-07,204.5075225830078,124.37017059326172,105.09648895263672,203.3094839477539,122.1731657409668,104.64819595336914
2017-04-10,204.62928771972656,124.41731262207033,105.22691345214844,203.43750701904298,122.2953237915039,104.70732864379883
2017-04-11,204.38580322265625,123.88013458251952,105.19215393066406,203.58524627685546,122.42517120361327,104.77961410522461
2017-04-12,203.4902191162109,123.38062286376952,104.6530990600586,203.71542114257812,122.54973083496094,104.83938720703125
2017-04-13,202.1685943603516,122.89060974121094,103.94014739990234,203.81760437011718,122.6483137512207,104.88507461547852
2017-04-17,203.9597930908203,123.90837097167967,104.84436798095705,203.95301513671876,122.7693212890625,104.94746170043945
2017-04-18,203.35107421875,123.71989440917967,104.61831665039062,204.04906768798827,122.87978790283204,104.98992141723633
2017-04-19,202.9771881103516,123.9178237915039,104.53137969970705,204.14474182128907,122.99139175415038,105.03548980712891
2017-04-20,204.62928771972656,124.9544677734375,105.39208984375,204.2732846069336,123.11507614135742,105.09844482421875
2017-04-21,203.9771881103516,124.92615509033205,105.05303192138672,204.3835906982422,123.23424438476563,105.1523680114746
2017-04-24,206.2205047607422,126.4340591430664,106.1658935546875,204.51521423339844,123.37491897583008,105.21504669189453
2017-04-25,207.42041015625,127.34820556640624,106.82664489746094,204.65507965087892,123.5259765625,105.28228515625
2017-04-26,207.2899932861328,127.16915130615234,106.85274505615234,204.77052001953126,123.65990997314454,105.33965911865235
2017-04-27,207.46388244628903,127.93245697021484,106.95706939697266,204.8733364868164,123.80102172851562,105.39150329589843
2017-04-28,207.01174926757807,128.15867614746094,106.60061645507812,204.94598541259765,123.93236373901367,105.42479385375977
2017-05-01,207.53338623046875,129.29904174804688,106.87881469726562,205.03252990722658,124.08726455688476,105.46555145263672
2017-05-02,207.61163330078125,129.51576232910156,106.87881469726562,205.11423309326173,124.23596725463867,105.50319381713867
2017-05-03,207.3595428466797,129.10108947753906,106.61800384521484,205.16665313720702,124.36433853149414,105.52315658569336
2017-05-04,207.6029510498047,129.14822387695312,106.69625854492188,205.227578125,124.49271194458008,105.54745422363281
