Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50,Position_SPY,Position_QQQ,Position_VTI,Shares_SPY,Shares_QQQ,Shares_VTI,Cash,Contribution,Total_Invested,Portfolio_Value,Earnings,Daily_Return,Strategy,Portfolio_Type
2001-09-07,69.59112548828125,28.463844299316406,32.27986145019531,76.13446182250976,34.222673873901364,35.276704177856445,0,0,0,0.0,0,0,12237.320147610346,0,12500,12237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-10,70.44245910644531,28.801713943481445,32.52315902709961,75.97955825805664,34.0495259475708,35.1981298828125,0,0,0,0.0,0,0,12237.320147610346,0,12500,12237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-17,66.76195526123047,26.35229682922364,30.97891426086425,75.74528396606445,33.804584732055666,35.08451801300049,0,0,0,0.0,0,0,12737.320147610346,500,13000,12737.320147610346,-262.6798523896541,0.04085861887805869,Timing,Single
2001-09-18,66.60194396972656,25.76105690002441,30.5831241607666,75.48822296142578,33.552042198181155,34.961043701171874,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-19,65.25769805908203,25.313405990600582,30.171104431152344,75.20466110229492,33.287336883544924,34.8297184753418,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-20,63.18377304077149,24.4687728881836,29.19782829284668,74.91060081481933,33.042733612060545,34.68729747772217,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-21,62.50211334228516,23.809978485107425,28.72743797302246,74.63657600402831,32.815360641479494,34.55460952758789,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-24,64.69945526123047,25.00934219360352,29.754636764526367,74.39817680358887,32.605894012451174,34.4379235458374,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-25,65.37408447265625,25.08536529541016,30.03464126586914,74.19170555114746,32.42345558166504,34.336245689392086,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-26,65.14276885986328,24.21539878845215,29.80346298217773,73.9790714263916,32.21517116546631,34.229035987854004,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-27,65.70817565917969,24.054914474487305,30.099754333496094,73.74177268981934,31.95975685119629,34.111077003479004,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-09-28,67.10237121582031,24.47722244262696,30.9136905670166,73.51891502380371,31.720390090942384,34.005958251953125,0,0,0,0.0,0,0,12737.320147610346,0,13000,12737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-01,66.9931640625,24.26606750488281,30.63370132446289,73.31346000671387,31.490314254760744,33.90360977172852,0,0,0,0.0,0,0,13237.320147610346,500,13500,13237.320147610346,-262.6798523896541,0.03925472502893831,Timing,Single
2001-10-02,67.83483123779297,24.34208297729492,31.01137351989746,73.1103719329834,31.245710678100583,33.80037967681885,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-03,68.97205352783203,26.183368682861328,31.558347702026367,72.94065406799317,31.065805511474608,33.71561569213867,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-04,69.02989959716797,26.436750411987305,31.66251564025879,72.75852394104004,30.87424419403076,33.62891193389893,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-05,68.89495086669922,26.825284957885746,31.67881202697754,72.5830396270752,30.70717735290528,33.542469329833985,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-08,68.44522857666016,26.90974998474121,31.46718978881836,72.42915794372558,30.55936809539795,33.46425201416016,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-09,68.07898712158203,26.25938606262207,31.25881004333496,72.28267280578613,30.406321868896484,33.39166423797607,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-10,69.59526824951172,27.45030212402344,32.001129150390625,72.14987144470214,30.27118217468261,33.32509914398193,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-11,70.67469024658203,29.3084774017334,32.587162017822266,72.02265617370605,30.163070182800293,33.2612357711792,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-12,70.35342407226562,29.18179512023925,32.339725494384766,71.88312614440918,30.038066177368165,33.19119091033936,0,0,0,0.0,0,0,13237.320147610346,0,13500,13237.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-15,70.22492980957031,29.05508613586425,32.385311126708984,71.74051475524902,29.91475070953369,33.12264156341553,0,0,0,0.0,0,0,13737.320147610346,500,14000,13737.320147610346,-262.6798523896541,0.03777199572303628,Timing,Single
2001-10-16,70.66828155517578,29.52808952331543,32.56761932373047,71.6003685760498,29.7998819732666,33.054818611145016,0,0,0,0.0,0,0,13737.320147610346,0,14000,13737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-17,69.16480255126953,27.40806198120117,31.906700134277344,71.42042427062988,29.61997718811035,32.97066272735596,0,0,0,0.0,0,0,13737.320147610346,0,14000,13737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-18,69.01704406738281,28.151342391967773,31.74065017700196,71.2311237335205,29.44125431060791,32.88091510772705,0,0,0,0.0,0,0,13737.320147610346,0,14000,13737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-19,68.97205352783203,28.337156295776367,31.82858085632324,71.04950080871582,29.278579330444337,32.795456619262694,0,0,0,0.0,0,0,13737.320147610346,0,14000,13737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-22,70.33417510986328,29.09732437133789,32.303924560546875,70.9161157989502,29.14259460449219,32.7278099822998,0,0,0,0.0,0,0,13737.320147610346,0,14000,13737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-23,69.974365234375,29.249366760253903,32.1834602355957,70.76951713562012,29.013367385864257,32.65645668029785,0,0,0,0.0,0,0,13737.320147610346,0,14000,13737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-24,69.78802490234375,29.88282585144043,32.16714859008789,70.64786735534668,28.92687816619873,32.59775398254394,0,0,0,0.0,0,0,13737.320147610346,0,14000,13737.320147610346,-262.6798523896541,0.0,Timing,Single
2001-10-25,71.04093170166016,31.08218765258789,32.622982025146484,70.54679542541504,28.8615043258667,32.546091384887696,1,0,0,193.3719029094507,0,0,0.0,0,14000,13737.320147610348,-262.6798523896523,1.3241224518322636e-16,Timing,Single
2001-10-26,70.8802719116211,30.41493034362793,32.798797607421875,70.43726173400879,28.789373092651367,32.49509071350098,1,0,0,193.3719029094507,0,0,0.0,0,14000,13706.25305828946,-293.74694171054034,-0.002261510177171802,Timing,Single
2001-10-29,69.03631591796875,28.751020431518555,32.03694534301758,70.290464553833,28.670111961364743,32.427619781494144,0,0,0,0.0,0,0,13849.68377891562,500,14500,13849.68377891562,-650.3162210843802,0.010464619324930242,Timing,Single
2001-10-30,68.20748901367188,28.193578720092773,31.509498596191406,70.12773155212402,28.54814826965332,32.3511572265625,0,0,0,0.0,0,0,13849.68377891562,0,14500,13849.68377891562,-650.3162210843802,0.0,Timing,Single
2001-10-31,67.9761962890625,28.632787704467773,31.54858589172364,69.97355781555176,28.46030773162842,32.28157535552978,0,0,0,0.0,0,0,13849.68377891562,0,14500,13849.68377891562,-650.3162210843802,0.0,Timing,Single
2001-11-01,69.71737670898438,29.84904289245605,32.21276092529297,69.84895957946777,28.3890217590332,32.22313610076904,0,0,0,0.0,0,0,13849.68377891562,0,14500,13849.68377891562,-650.3162210843802,0.0,Timing,Single
2001-11-02,70.19278717041016,30.06863212585449,32.26484298706055,69.75819343566894,28.35253360748291,32.176443901062015,1,0,0,197.3092156220001,0,0,0.0,0,14500,13849.68377891562,-650.3162210843802,0.0,Timing,Single
2001-11-05,71.1115951538086,31.048398971557617,32.7271614074707,69.67197715759278,28.326857299804686,32.1341321182251,1,0,0,197.3092156220001,0,0,0.0,0,14500,14030.973061427198,-469.02693857280246,0.013089777745508357,Timing,Single
