Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50,Position_SPY,Position_QQQ,Position_VTI,Shares_SPY,Shares_QQQ,Shares_VTI,Cash,Contribution,Total_Invested,Portfolio_Value,Earnings,Daily_Return,Strategy,Portfolio_Type
2012-03-06,105.24600982666016,56.281227111816406,54.205448150634766,103.27839981079102,53.6889949798584,53.29599571228027,1,1,1,1381.9460965301546,11.064020874562852,1075.4150492254794,0.0,0,144500,204360.36381814253,59860.36381814253,-0.0150259053947092,Timing,Custom
2012-03-07,105.98020935058594,56.71505355834961,54.67578887939453,103.4411700439453,53.83965530395508,53.38222244262696,1,1,1,1381.9460965301546,11.064020874562852,1075.4150492254794,0.0,0,144500,205885.5993471384,61385.59934713837,0.0074634606266072,Timing,Custom
2012-03-08,107.03459167480467,57.32593536376953,55.24018478393555,103.6075325012207,53.99404136657715,53.47205551147461,1,1,1,1381.9460965301546,11.064020874562852,1075.4150492254794,0.0,0,144500,207956.4175428545,63456.4175428545,0.0100581012090339,Timing,Custom
2012-03-09,107.4485855102539,57.56498718261719,55.51454544067383,103.78061309814451,54.149507675170895,53.5672191619873,1,1,1,1381.9460965301546,11.064020874562852,1075.4150492254794,0.0,0,144500,208826.2311612267,64326.23116122669,0.0041826726419392,Timing,Custom
2012-03-12,107.45636749267578,57.59154510498047,55.475341796875,103.97977996826172,54.31701461791992,53.67398376464844,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,500,145000,209295.11909033955,64295.11909033955,0.0022453497652354,Timing,Custom
2012-03-13,109.39334869384766,58.66281127929688,56.502220153808594,104.19753555297852,54.49886375427246,53.79140907287598,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,213097.2433058731,68097.2433058731,0.0181663300704705,Timing,Custom
2012-03-14,109.27621459960938,58.866432189941406,56.38463592529297,104.42263275146485,54.68761848449707,53.91102905273438,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,212811.2171861876,67811.2171861876,-0.0013422328475406,Timing,Custom
2012-03-15,109.90888214111328,59.03467178344727,56.71388626098633,104.6291424560547,54.86079193115234,54.02296752929688,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,214043.97541100343,69043.97541100346,0.0057927314223165,Timing,Custom
2012-03-16,110.06105041503906,58.99296951293945,56.80010986328125,104.83557083129882,55.0288818359375,54.13616020202637,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,214346.92936257587,69346.92936257587,0.0014153818204445,Timing,Custom
2012-03-19,110.49250030517578,59.40979766845703,57.01173782348633,105.04531692504882,55.19698593139648,54.24903900146485,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,215177.840452485,70177.84045248499,0.0038764776914699,Timing,Custom
2012-03-20,110.1708755493164,59.5162239074707,56.81577301025391,105.25378555297851,55.363677139282224,54.36035003662109,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,214522.9820468344,69522.98204683437,-0.0030433357090746,Timing,Custom
2012-03-21,109.99041748046876,59.525089263916016,56.75307846069336,105.4538021850586,55.53391014099121,54.46805564880371,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,214205.76438394777,69205.76438394777,-0.0014787117905033,Timing,Custom
2012-03-22,109.19813537597656,59.40091323852539,56.29842376708984,105.62063400268556,55.69422271728516,54.55647758483887,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,212617.5705874705,67617.57058747052,-0.0074143373360883,Timing,Custom
2012-03-23,109.5511474609375,59.3654670715332,56.5257568359375,105.79343292236328,55.851701202392576,54.64756469726562,1,1,1,1384.2726222245676,13.668569853524492,1077.2176519091392,0.0,0,145000,213350.6382482121,68350.63824821214,0.0034478225798372,Timing,Custom
2012-03-26,111.08872985839844,60.403053283691406,57.31141662597656,105.99214157104493,56.02585899353027,54.75185661315918,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,500,145500,216839.580379277,71339.580379277,0.0163530897292457,Timing,Custom
2012-03-27,110.74352264404295,60.491729736328125,57.12247848510742,106.19441146850586,56.20550895690918,54.857230224609374,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,216158.51773311105,70658.51773311105,-0.0031408594546009,Timing,Custom
