Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50,Position_SPY,Position_QQQ,Position_VTI,Contribution,Cash,Shares_SPY,Shares_QQQ,Shares_VTI,Total_Invested,Portfolio_Value,Earnings,Daily_Return,Strategy,Portfolio_Type
2001-07-17,77.9892349243164,36.572261810302734,36.17287826538086,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,11000.765641920645,0.7656419206450664,0.009361437162832997,Buy & Hold,Single
2001-07-18,77.45794677734375,35.17862701416016,35.79654693603516,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,10925.82483247626,-74.17516752373922,-0.006812326694680904,Buy & Hold,Single
2001-07-19,78.13640594482422,36.01481628417969,35.997703552246094,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,11021.52483910292,21.52483910291994,0.008759064701659547,Buy & Hold,Single
2001-07-20,77.6691665649414,35.17862701416016,36.00094223022461,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,10955.618423662954,-44.38157633704577,-0.005979791036367144,Buy & Hold,Single
2001-07-23,76.13931274414062,34.30021286010742,35.378055572509766,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,10739.825008515872,-260.17499148412753,-0.01969705468027172,Buy & Hold,Single
2001-07-24,75.40324401855469,33.91169738769531,34.88819885253906,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,10635.99889002175,-364.0011099782496,-0.009667393873903474,Buy & Hold,Single
2001-07-25,76.23533630371094,34.2072868347168,35.329383850097656,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,10753.369604458649,-246.6303955413514,0.011035231918556265,Buy & Hold,Single
2001-07-26,77.03545379638672,34.71407699584961,35.780330657958984,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,10866.230116957187,-133.76988304281258,0.010495362537501052,Buy & Hold,Single
2001-07-27,77.32992553710938,35.4319953918457,35.84196853637695,,,,1,0,0,0.0,0.0,141.0549244725402,0.0,0.0,11000,10907.76680610412,-92.2331938958796,0.0038225482710985137,Buy & Hold,Single
2001-07-30,77.35549926757812,35.22085952758789,35.81277847290039,,,,1,0,0,500.0,0.0,147.51858904369712,0.0,0.0,11500,11411.374106723872,-88.62589327612841,0.04616960644390811,Buy & Hold,Single
2001-07-31,77.67559051513672,35.27152633666992,35.95876693725586,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11458.593515928951,-41.40648407104891,0.0041379249127637685,Buy & Hold,Single
2001-08-01,78.16201782226562,36.40330123901367,36.11449432373047,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11530.350585948932,30.35058594893235,0.006262293004829056,Buy & Hold,Single
2001-08-02,78.48207092285156,37.08748626708984,36.22803115844727,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11577.56436776643,77.56436776643022,0.004094739484767462,Buy & Hold,Single
2001-08-03,78.0531997680664,36.47090530395508,36.101505279541016,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11514.297900130983,14.29790013098318,-0.005464574898982222,Buy & Hold,Single
2001-08-06,77.00342559814453,35.89656066894531,35.686256408691406,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11359.43669576959,-140.56330423041072,-0.013449470015851506,Buy & Hold,Single
2001-08-07,77.3042984008789,35.71072769165039,35.75112533569336,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11403.821027110587,-96.17897288941276,0.0039072651690137405,Buy & Hold,Single
2001-08-08,75.87051391601562,34.2072868347168,35.1022834777832,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11192.311162910812,-307.6888370891884,-0.018547280222738327,Buy & Hold,Single
2001-08-09,76.09452819824219,34.35087966918945,35.206111907958984,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11225.35743375051,-274.6425662494894,0.0029525868570565716,Buy & Hold,Single
2001-08-10,76.3569564819336,34.02149200439453,35.34883117675781,,,,1,0,0,0.0,0.0,147.51858904369712,0.0,0.0,11500,11264.070483885827,-235.92951611417266,0.0034487142493049294,Buy & Hold,Single
2001-08-13,76.37617492675781,34.71407699584961,35.410491943359375,,,,1,0,0,500.0,0.0,154.0651331784287,0.0,0.0,12000,11766.90556174991,-233.0944382500893,0.04464061891155868,Buy & Hold,Single
2001-08-14,76.3441390991211,34.29176330566406,35.33262634277344,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11761.969957698579,-238.03004230142142,-0.00041944791903281153,Buy & Hold,Single
2001-08-15,75.68488311767578,33.02481460571289,35.027679443359375,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11660.401597118529,-339.598402881471,-0.008635318823746019,Buy & Hold,Single
2001-08-16,75.9472885131836,33.4133415222168,35.13472366333008,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11700.829119324178,-299.17088067582154,0.0034670780306262916,Buy & Hold,Single
2001-08-17,74.73109436035156,31.89303970336914,34.59945297241211,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11513.456005197286,-486.5439948027142,-0.016013661272724855,Buy & Hold,Single
2001-08-20,75.42240905761719,32.33221435546875,34.842750549316406,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11619.96349609972,-380.0365039002809,0.00925069682416435,Buy & Hold,Single
2001-08-21,74.13581848144531,30.98928451538086,34.35613250732422,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11421.744747635688,-578.2552523643117,-0.017058465676812462,Buy & Hold,Single
2001-08-22,74.9039535522461,31.83390998840332,34.67405319213867,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11540.087579617633,-459.9124203823667,0.010361186893661056,Buy & Hold,Single
2001-08-23,74.63511657714844,31.521398544311523,34.628665924072266,,,,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11498.669175245926,-501.33082475407355,-0.0035890892582878253,Buy & Hold,Single
2001-08-24,76.18414306640625,33.19375991821289,35.26127243041992,77.0848780822754,35.24044731140137,35.697272872924806,1,0,0,0.0,0.0,154.0651331784287,0.0,0.0,12000,11737.320147610346,-262.6798523896541,0.020754660276528503,Buy & Hold,Single
2001-08-27,75.72966766357422,33.23598861694336,35.13472366333008,77.03955947875977,35.18554664611816,35.67941398620606,1,0,0,500.0,0.0,160.6675654275867,0.0,0.0,12500,12167.301334146709,-332.69866585329146,0.03663367626756808,Buy & Hold,Single
2001-08-28,74.62227630615234,32.19709396362305,34.547550201416016,76.97964599609375,35.11949691772461,35.65440711975098,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11989.379460774186,-510.62053922581435,-0.014622952821362056,Buy & Hold,Single
2001-08-29,73.95660400390625,31.724103927612305,34.223114013671875,76.8996339416504,35.04753482818604,35.62090507507324,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11882.427512599728,-617.5724874002717,-0.00892055744205722,Buy & Hold,Single
2001-08-30,72.53556823730469,30.55008316040039,33.71054458618164,76.78300796508789,34.936044425964354,35.56957908630371,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11654.113155594332,-845.886844405668,-0.019214454013146698,Buy & Hold,Single
2001-08-31,73.06688690185547,30.938594818115234,33.8532829284668,76.65921371459962,34.82252628326416,35.51528297424316,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11739.478831893943,-760.5211681060573,0.007324939715265488,Buy & Hold,Single
2001-09-04,72.59957122802734,29.958850860595703,33.674842834472656,76.53849044799804,34.69110263824463,35.462077865600584,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11664.396360293826,-835.6036397061744,-0.006395724433365113,Buy & Hold,Single
2001-09-05,72.77884674072266,29.8405990600586,33.62617111206055,76.43581954956055,34.555455894470214,35.41257118225098,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11693.200120459363,-806.7998795406365,0.0024693742629997573,Buy & Hold,Single
2001-09-06,70.9033432006836,28.632787704467773,32.94490051269531,76.29781494140624,34.3931192779541,35.35132049560547,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11391.867532730466,-1108.1324672695337,-0.02576989914007044,Buy & Hold,Single
2001-09-07,69.59112548828125,28.463844299316406,32.27986145019531,76.13446182250976,34.222673873901364,35.276704177856445,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11181.036707567824,-1318.9632924321759,-0.018507134546367876,Buy & Hold,Single
2001-09-10,70.44245910644531,28.801713943481445,32.52315902709961,75.97955825805664,34.0495259475708,35.1981298828125,1,0,0,0.0,0.0,160.6675654275867,0.0,0.0,12500,11317.818407364903,-1182.1815926350973,0.012233364702621818,Buy & Hold,Single
2001-09-17,66.76195526123047,26.35229682922364,30.97891426086425,75.74528396606445,33.804584732055666,35.08451801300049,1,0,0,500.0,0.0,168.15686076118752,0.0,0.0,13000,11226.480815007362,-1773.5191849926377,-0.00807024720401095,Buy & Hold,Single
2001-09-18,66.60194396972656,25.76105690002441,30.5831241607666,75.48822296142578,33.552042198181155,34.961043701171874,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,11199.573818541721,-1800.4261814582787,-0.0023967436375673667,Buy & Hold,Single
2001-09-19,65.25769805908203,25.313405990600582,30.171104431152344,75.20466110229492,33.287336883544924,34.8297184753418,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,10973.529646116674,-2026.4703538833255,-0.020183283407696595,Buy & Hold,Single
2001-09-20,63.18377304077149,24.4687728881836,29.19782829284668,74.91060081481933,33.042733612060545,34.68729747772217,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,10624.784925583484,-2375.2150744165156,-0.03178054206620784,Buy & Hold,Single
2001-09-21,62.50211334228516,23.809978485107425,28.72743797302246,74.63657600402831,32.815360641479494,34.55460952758789,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,10510.159170578607,-2489.840829421393,-0.010788524737933236,Buy & Hold,Single
2001-09-24,64.69945526123047,25.00934219360352,29.754636764526367,74.39817680358887,32.605894012451174,34.4379235458374,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,10879.657289687413,-2120.342710312587,0.03515628194700926,Buy & Hold,Single
2001-09-25,65.37408447265625,25.08536529541016,30.03464126586914,74.19170555114746,32.42345558166504,34.336245689392086,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,10993.100820058567,-2006.8991799414325,0.010427123515984738,Buy & Hold,Single
2001-09-26,65.14276885986328,24.21539878845215,29.80346298217773,73.9790714263916,32.21517116546631,34.229035987854004,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,10954.203512766251,-2045.7964872337488,-0.003538338083950099,Buy & Hold,Single
2001-09-27,65.70817565917969,24.054914474487305,30.099754333496094,73.74177268981934,31.95975685119629,34.111077003479004,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,11049.280545192329,-1950.7194548076714,0.008679502103030368,Buy & Hold,Single
2001-09-28,67.10237121582031,24.47722244262696,30.9136905670166,73.51891502380371,31.720390090942384,34.005958251953125,1,0,0,0.0,0.0,168.15686076118752,0.0,0.0,13000,11283.724093284214,-1716.2759067157858,0.021217992169987543,Buy & Hold,Single
2001-10-01,66.9931640625,24.26606750488281,30.63370132446289,73.31346000671387,31.490314254760744,33.90360977172852,1,0,0,500.0,0.0,175.6203088158806,0.0,0.0,13500,11765.360161209204,-1734.6398387907957,0.042684140798129544,Buy & Hold,Single
2001-10-02,67.83483123779297,24.34208297729492,31.01137351989746,73.1103719329834,31.245710678100583,33.80037967681885,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,11913.174010454346,-1586.825989545654,0.012563478484278745,Buy & Hold,Single
2001-10-03,68.97205352783203,26.183368682861328,31.558347702026367,72.94065406799317,31.065805511474608,33.71561569213867,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,12112.893340223309,-1387.1066597766912,0.01676457756712857,Buy & Hold,Single
2001-10-04,69.02989959716797,26.436750411987305,31.66251564025879,72.75852394104004,30.87424419403076,33.62891193389893,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,12123.052284783871,-1376.947715216129,0.0008386885176994152,Buy & Hold,Single
2001-10-05,68.89495086669922,26.825284957885746,31.67881202697754,72.5830396270752,30.707177352905276,33.542469329833985,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,12099.352547064638,-1400.6474529353618,-0.0019549315768422337,Buy & Hold,Single
2001-10-08,68.44522857666016,26.90974998474121,31.46718978881836,72.42915794372558,30.55936809539795,33.46425201416016,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,12020.372179606593,-1479.627820393407,-0.006527652380639681,Buy & Hold,Single
2001-10-09,68.07898712158203,26.25938606262207,31.25881004333496,72.28267280578613,30.406321868896484,33.39166423797607,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,11956.052742164595,-1543.9472578354053,-0.00535086904805826,Buy & Hold,Single
2001-10-10,69.59526824951172,27.45030212402344,32.001129150390625,72.14987144470214,30.271182174682615,33.32509914398193,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,12222.342502103298,-1277.657497896702,0.022272380833483485,Buy & Hold,Single
2001-10-11,70.67469024658203,29.3084774017334,32.587162017822266,72.02265617370605,30.163070182800293,33.2612357711792,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,12411.910926571441,-1088.0890734285585,0.015509991185038485,Buy & Hold,Single
2001-10-12,70.35342407226562,29.18179512023925,32.339725494384766,71.88312614440918,30.038066177368165,33.19119091033936,1,0,0,0.0,0.0,175.6203088158806,0.0,0.0,13500,12355.490061825898,-1144.509938174102,-0.004545703323148853,Buy & Hold,Single
2001-10-15,70.22492980957031,29.05508613586425,32.385311126708984,71.74051475524902,29.91475070953369,33.12264156341553,1,0,0,500.0,0.0,182.74028745246815,0.0,0.0,14000,12832.92385973028,-1167.0761402697208,0.038641429479149725,Buy & Hold,Single
2001-10-16,70.66828155517578,29.52808952331543,32.56761932373047,71.6003685760498,29.7998819732666,33.054818611145016,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12913.942085164776,-1086.0579148352244,0.006313309914409482,Buy & Hold,Single
2001-10-17,69.16480255126953,27.40806198120117,31.906700134277344,71.42042427062988,29.61997718811035,32.97066272735596,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12639.195899812197,-1360.8041001878028,-0.021275160097566137,Buy & Hold,Single
2001-10-18,69.01704406738281,28.151342391967773,31.74065017700196,71.2311237335205,29.44125431060791,32.88091510772705,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12612.194471993196,-1387.8055280068038,-0.0021363248131475165,Buy & Hold,Single
2001-10-19,68.97205352783203,28.337156295776367,31.82858085632324,71.04950080871582,29.278579330444337,32.795456619262694,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12603.972887863045,-1396.027112136955,-0.0006518757816815768,Buy & Hold,Single
2001-10-22,70.33417510986328,29.09732437133789,32.303924560546875,70.9161157989502,29.14259460449219,32.7278099822998,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12852.887377308647,-1147.112622691353,0.019748891215506603,Buy & Hold,Single
2001-10-23,69.974365234375,29.249366760253903,32.1834602355957,70.76951713562012,29.013367385864257,32.65645668029785,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12787.135617233682,-1212.8643827663182,-0.005115718993309426,Buy & Hold,Single
2001-10-24,69.78802490234375,29.88282585144043,32.16714859008789,70.64786735534668,28.92687816619873,32.59775398254394,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12753.083731394303,-1246.916268605697,-0.0026629799556896483,Buy & Hold,Single
2001-10-25,71.04093170166016,31.08218765258789,32.622982025146484,70.54679542541504,28.8615043258667,32.546091384887696,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12982.040280052535,-1017.9597199474647,0.017953034221410258,Buy & Hold,Single
2001-10-26,70.8802719116211,30.41493034362793,32.798797607421875,70.43726173400879,28.789373092651367,32.49509071350098,1,0,0,0.0,0.0,182.74028745246815,0.0,0.0,14000,12952.681263838744,-1047.3187361612563,-0.0022615101771716883,Buy & Hold,Single
2001-10-29,69.03631591796875,28.751020431518555,32.03694534301758,70.290464553833,28.670111961364743,32.427619781494144,1,0,0,500.0,0.0,189.98285237430025,0.0,0.0,14500,13115.716215509012,-1384.2837844909882,0.0125869654590689,Buy & Hold,Single
2001-10-30,68.20748901367188,28.193578720092773,31.509498596191406,70.12773155212402,28.54814826965332,32.3511572265625,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,12958.25331610613,-1541.7466838938708,-0.012005665326662585,Buy & Hold,Single
2001-10-31,67.9761962890625,28.632787704467773,31.54858589172364,69.97355781555176,28.46030773162842,32.28157535552978,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,12914.311664551418,-1585.6883354485817,-0.003391016557771298,Buy & Hold,Single
2001-11-01,69.71737670898438,29.84904289245605,32.21276092529297,69.84895957946777,28.3890217590332,32.22313610076904,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,13245.106087226457,-1254.893912773543,0.025614560904785755,Buy & Hold,Single
2001-11-02,70.19278717041016,30.06863212585449,32.26484298706055,69.75819343566894,28.35253360748291,32.176443901062015,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,13335.42592273671,-1164.5740772632907,0.006819110010553686,Buy & Hold,Single
2001-11-05,71.1115951538086,31.048398971557617,32.7271614074707,69.67197715759278,28.326857299804686,32.1341321182251,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,13509.983684207024,-990.0163157929765,0.013089777745508346,Buy & Hold,Single
2001-11-06,72.21669006347656,32.2562141418457,33.20250701904297,69.6335945892334,28.352195892333985,32.11105960845947,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,13719.932767290064,-780.0672327099364,0.015540291386766603,Buy & Hold,Single
2001-11-07,72.12030029296875,32.2140007019043,33.1439208984375,69.57792152404785,28.359797706604,32.08045696258545,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,13701.620363749285,-798.3796362507146,-0.001334729830778536,Buy & Hold,Single
2001-11-08,72.34513092041016,31.884584426879883,33.163455963134766,69.53212181091308,28.36706142425537,32.0511527633667,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,13744.334327651708,-755.665672348292,0.003117438869889577,Buy & Hold,Single
2001-11-09,72.42224884033203,31.86770439147949,33.23507308959961,69.4568839263916,28.3405403137207,32.01062877655029,1,0,0,0.0,0.0,189.98285237430025,0.0,0.0,14500,13758.985410047639,-741.0145899523613,0.001065972497951817,Buy & Hold,Single
2001-11-12,71.97892761230469,32.09574508666992,33.176475524902344,69.38186912536621,28.31773544311524,31.97146381378174,1,0,0,500.0,0.0,196.9293298585595,0.0,0.0,15000,14174.761978628927,-825.238021371073,0.030218548547748636,Buy & Hold,Single
2001-11-13,73.5980453491211,33.24443054199219,33.76252365112305,69.36138450622559,28.338682174682617,31.95576328277588,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14493.613749502289,-506.38625049771144,0.022494329806319824,Buy & Hold,Single
2001-11-14,73.66873931884766,33.480926513671875,33.97087860107422,69.35562721252441,28.373818626403807,31.950718574523925,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14507.535465585583,-492.46453441441736,0.0009605414028486248,Buy & Hold,Single
2001-11-15,73.80364990234375,33.34578323364258,33.863433837890625,69.3809888458252,28.429732627868653,31.953776359558105,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14534.103316384295,-465.8966836157051,0.0018313138618020197,Buy & Hold,Single
2001-11-16,73.4759521484375,33.25286865234375,33.85041809082031,69.38917015075684,28.476018104553223,31.953719062805177,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14469.570017311382,-530.4299826886181,-0.004440129374900237,Buy & Hold,Single
2001-11-19,74.38188171386719,34.198856353759766,34.195526123046875,69.42481636047363,28.560818214416503,31.96413272857666,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14647.974119530507,-352.02588046949313,0.012329606339765542,Buy & Hold,Single
2001-11-20,73.75865173339844,32.61941909790039,33.95133590698242,69.44441246032714,28.61639461517334,31.9706360244751,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14525.241857129033,-474.7581428709673,-0.008378787496479245,Buy & Hold,Single
2001-11-21,73.2703857421875,32.45048904418945,33.74298095703125,69.49175331115723,28.69274864196777,31.986597633361814,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14429.087962687137,-570.9120373128626,-0.006619779235875645,Buy & Hold,Single
2001-11-23,74.32403564453125,33.1768798828125,34.156463623046875,69.58641151428223,28.787009353637696,32.024129676818845,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14636.582531861228,-363.41746813877216,0.01438029691901943,Buy & Hold,Single
2001-11-26,74.48468017578125,33.99616241455078,34.36485290527344,69.66725593566895,28.890898323059083,32.060963554382326,1,0,0,0.0,0.0,196.9293298585595,0.0,0.0,15000,14668.218151745734,-331.78184825426615,0.002161407542754068,Buy & Hold,Single
2001-11-27,74.16343688964844,33.953914642333984,34.27040481567383,69.8152855682373,29.042930679321287,32.12679336547851,1,0,0,500.0,0.0,203.6711964840771,0.0,0.0,15500,15104.955926686038,-395.04407331396214,0.0297744259338224,Buy & Hold,Single
2001-11-28,72.82060241699219,32.72920608520508,33.5476188659668,69.93965873718261,29.182293663024904,32.18608325958252,1,0,0,0.0,0.0,203.6711964840771,0.0,0.0,15500,14831.459222960075,-668.5407770399252,-0.018106421829591324,Buy & Hold,Single
2001-11-29,73.80364990234375,33.742759704589844,34.06203842163086,70.11057777404785,29.35088073730469,32.26390193939209,1,0,0,0.0,0.0,203.6711964840771,0.0,0.0,15500,15031.677680502291,-468.32231949770903,0.013499579140012319,Buy & Hold,Single
2001-11-30,73.27678680419922,33.489356994628906,33.95133590698242,70.31243804931641,29.531292419433598,32.35897209167481,1,0,0,0.0,0.0,203.6711964840771,0.0,0.0,15500,14924.370842919887,-575.6291570801131,-0.007138713313524003,Buy & Hold,Single
2001-12-03,72.83990478515625,32.91503143310547,33.716941833496094,70.51919387817382,29.71339347839356,32.45876216888428,1,0,0,0.0,0.0,203.6711964840771,0.0,0.0,15500,14835.390559379026,-664.609440620974,-0.005962079371880091,Buy & Hold,Single
2001-12-04,74.073486328125,34.48603439331055,34.15971755981445,70.70667449951172,29.902927322387697,32.54686378479004,1,0,0,0.0,0.0,203.6711964840771,0.0,0.0,15500,15086.635588196144,-413.36441180385555,0.01693551833445195,Buy & Hold,Single
2001-12-05,75.42911529541016,36.1921501159668,34.99971389770508,70.9077751159668,30.125063018798823,32.64616523742676,1,0,0,0.0,0.0,203.6711964840771,0.0,0.0,15500,15362.738161951585,-137.26183804841457,0.018301136270002072,Buy & Hold,Single
