Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50,Position_SPY,Position_QQQ,Position_VTI,Shares_SPY,Shares_QQQ,Shares_VTI,Cash,Contribution,Total_Invested,Portfolio_Value,Earnings,Daily_Return,Strategy,Portfolio_Type
2001-07-06,76.20335388183594,35.17862701416016,35.36183547973633,,,,1,1,1,44.86125524685132,96.95929152387605,97.06782688099284,0.0,0,10500,10261.969385776032,-238.03061422396783,-0.0298575532898717,Timing,Equal
2001-07-09,76.61941528320312,35.48267364501953,35.58893585205078,,,,1,1,1,44.86125524685132,96.95929152387605,97.06782688099284,0.0,0,10500,10332.158708043904,-167.84129195609603,0.0068397516723408,Timing,Equal
2001-07-10,75.69764709472656,34.2072868347168,35.118534088134766,,,,1,1,1,44.86125524685132,96.95929152387605,97.06782688099284,0.0,0,10500,10121.485551532063,-378.5144484679349,-0.0203900426295061,Timing,Equal
2001-07-11,75.77447509765625,34.62961959838867,35.16394805908203,,,,1,1,1,44.86125524685132,96.95929152387605,97.06782688099284,0.0,0,10500,10170.289473204431,-329.7105267955667,0.004821814092792,Timing,Equal
2001-07-12,77.57311248779297,36.82563018798828,35.997703552246094,,,,1,1,1,44.86125524685132,96.95929152387605,97.06782688099284,0.0,0,10500,10544.83306907792,44.8330690779203,0.0368272306172104,Timing,Equal
2001-07-13,78.24525451660156,36.445560455322266,36.16962814331055,,,,1,1,1,44.86125524685132,96.95929152387605,97.06782688099284,0.0,0,10500,10554.823258627504,54.82325862750258,0.0009474013940417,Timing,Equal
2001-07-16,77.26591491699219,35.769859313964844,35.75112533569336,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,500,11000,10904.750192849193,-95.2498071508071,0.0331532727405606,Timing,Equal
2001-07-17,77.9892349243164,36.572261810302734,36.17287826538086,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,11063.203373307417,63.20337330741495,0.0145306566089086,Timing,Equal
2001-07-18,77.45794677734375,35.17862701416016,35.79654693603516,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10858.319668772452,-141.68033122754787,-0.0185193833667826,Timing,Equal
2001-07-19,78.13640594482422,36.01481628417969,35.997703552246094,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10995.655743285392,-4.344256714608491,0.0126480043600029,Timing,Equal
2001-07-20,77.6691665649414,35.17862701416016,36.00094223022461,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10889.043934686648,-110.95606531335216,-0.0096958117903834,Timing,Equal
2001-07-23,76.13931274414062,34.30021286010742,35.378055572509766,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10664.483421653647,-335.5165783463526,-0.0206226106148466,Timing,Equal
2001-07-24,75.40324401855469,33.91169738769531,34.88819885253906,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10540.56130548205,-459.4386945179504,-0.0116200767793384,Timing,Equal
2001-07-25,76.23533630371094,34.2072868347168,35.329383850097656,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10654.603905362032,-345.3960946379666,0.0108194048281538,Timing,Equal
2001-07-26,77.03545379638672,34.71407699584961,35.780330657958984,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10789.598114147197,-210.4018858528052,0.0126700354123182,Timing,Equal
2001-07-27,77.32992553710938,35.4319953918457,35.84196853637695,,,,1,1,1,47.0183081575134,101.61870785548008,101.72968479739998,0.0,0,11000,10882.668018886014,-117.33198111398632,0.008625891692554,Timing,Equal
2001-07-30,77.35549926757812,35.22085952758789,35.81277847290039,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,500,11500,11359.445602761414,-140.5543972385858,0.0438107257382096,Timing,Equal
2001-07-31,77.67559051513672,35.27152633666992,35.95876693725586,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11396.104625383392,-103.89537461660802,0.0032271841341505,Timing,Equal
2001-08-01,78.16201782226562,36.40330123901367,36.11449432373047,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11556.955587917244,56.955587917243975,0.0141145564928893,Timing,Equal
2001-08-02,78.48207092285156,37.08748626708984,36.22803115844727,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11657.53555532354,157.53555532353857,0.0087029812169089,Timing,Equal
2001-08-03,78.0531997680664,36.47090530395508,36.101505279541016,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11557.412615593012,57.41261559301347,-0.0085886883428635,Timing,Equal
2001-08-06,77.00342559814453,35.89656066894531,35.686256408691406,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11400.534594855571,-99.46540514442675,-0.0135738011573441,Timing,Equal
2001-08-07,77.3042984008789,35.71072769165039,35.75112533569336,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11402.466879670832,-97.533120329168,0.0001694907198589,Timing,Equal
2001-08-08,75.87051391601562,34.2072868347168,35.1022834777832,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11103.045446775688,-396.9545532243119,-0.0262593556337334,Timing,Equal
2001-08-09,76.09452819824219,34.35087966918945,35.206111907958984,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11140.377709916573,-359.6222900834273,0.0033623444414276,Timing,Equal
2001-08-10,76.3569564819336,34.02149200439453,35.34883117675781,,,,1,1,1,49.172863014565706,106.3507521298715,106.38351713807648,0.0,0,11500,11133.43441184663,-366.5655881533694,-0.0006232551759678,Timing,Equal
2001-08-13,76.37617492675781,34.71407699584961,35.410491943359375,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,500,12000,11714.596061776936,-285.403938223064,0.0521996742812725,Timing,Equal
2001-08-14,76.3441390991211,34.29176330566406,35.33262634277344,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11657.359793786596,-342.64020621340387,-0.0048858934348657,Timing,Equal
2001-08-15,75.68488311767578,33.02481460571289,35.027679443359375,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11448.80332760054,-551.1966723994592,-0.0178905403861015,Timing,Equal
2001-08-16,75.9472885131836,33.4133415222168,35.13472366333008,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11517.35623086533,-482.6437691346691,0.0059877789235425,Timing,Equal
2001-08-17,74.73109436035156,31.89303970336914,34.59945297241211,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11226.450784414075,-773.5492155859247,-0.0252580054502142,Timing,Equal
2001-08-20,75.42240905761719,32.33221435546875,34.842750549316406,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11337.796350267428,-662.2036497325716,0.0099181449232322,Timing,Equal
2001-08-21,74.13581848144531,30.98928451538086,34.35613250732422,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11068.395754460114,-931.6042455398856,-0.0237612837172683,Timing,Equal
2001-08-22,74.9039535522461,31.83390998840332,34.67405319213867,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11237.042951827969,-762.9570481720311,0.0152368239362869,Timing,Equal
2001-08-23,74.63511657714844,31.521398544311523,34.628665924072266,,,,1,1,1,51.35504439280957,111.15187839016622,111.090220081748,0.0,0,12000,11183.458501409768,-816.5414985902316,-0.0047685543828488,Timing,Equal
2001-08-24,76.18414306640625,33.19375991821289,35.26127243041992,77.0848780822754,35.24044731140137,35.697272872924806,0,0,0,0.0,0.0,0.0,11519.171329602845,0,12000,11519.171329602845,-480.8286703971571,0.0300186948564037,Timing,Equal
2001-08-27,75.72966766357422,33.23598861694336,35.13472366333008,77.03955947875977,35.18554664611816,35.67941398620606,0,0,0,0.0,0.0,0.0,12019.171329602845,500,12500,12019.171329602845,-480.8286703971571,0.0434059001028192,Timing,Equal
2001-08-28,74.62227630615234,32.19709396362305,34.547550201416016,76.97964599609375,35.11949691772461,35.65440711975098,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-08-29,73.95660400390625,31.724103927612305,34.223114013671875,76.8996339416504,35.04753482818604,35.62090507507324,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-08-30,72.53556823730469,30.55008316040039,33.71054458618164,76.78300796508789,34.936044425964354,35.56957908630371,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-08-31,73.06688690185547,30.938594818115234,33.8532829284668,76.65921371459962,34.82252628326416,35.51528297424316,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-04,72.59957122802734,29.958850860595703,33.674842834472656,76.53849044799804,34.69110263824463,35.462077865600584,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-05,72.77884674072266,29.8405990600586,33.62617111206055,76.43581954956055,34.555455894470214,35.41257118225098,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-06,70.9033432006836,28.632787704467773,32.94490051269531,76.29781494140624,34.3931192779541,35.35132049560547,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-07,69.59112548828125,28.463844299316406,32.27986145019531,76.13446182250976,34.222673873901364,35.276704177856445,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-10,70.44245910644531,28.801713943481445,32.52315902709961,75.97955825805664,34.0495259475708,35.1981298828125,0,0,0,0.0,0.0,0.0,12019.171329602845,0,12500,12019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-17,66.76195526123047,26.35229682922364,30.97891426086425,75.74528396606445,33.804584732055666,35.08451801300049,0,0,0,0.0,0.0,0.0,12519.171329602845,500,13000,12519.171329602845,-480.8286703971571,0.0416002057287024,Timing,Equal
2001-09-18,66.60194396972656,25.76105690002441,30.5831241607666,75.48822296142578,33.552042198181155,34.961043701171874,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-19,65.25769805908203,25.313405990600582,30.171104431152344,75.20466110229492,33.287336883544924,34.8297184753418,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-20,63.18377304077149,24.4687728881836,29.19782829284668,74.91060081481933,33.042733612060545,34.68729747772217,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-21,62.50211334228516,23.809978485107425,28.72743797302246,74.63657600402831,32.815360641479494,34.55460952758789,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-24,64.69945526123047,25.00934219360352,29.754636764526367,74.39817680358887,32.605894012451174,34.4379235458374,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-25,65.37408447265625,25.08536529541016,30.03464126586914,74.19170555114746,32.42345558166504,34.336245689392086,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-26,65.14276885986328,24.21539878845215,29.80346298217773,73.9790714263916,32.21517116546631,34.229035987854004,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-27,65.70817565917969,24.054914474487305,30.099754333496094,73.74177268981934,31.95975685119629,34.111077003479004,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-09-28,67.10237121582031,24.47722244262696,30.9136905670166,73.51891502380371,31.720390090942384,34.005958251953125,0,0,0,0.0,0.0,0.0,12519.171329602845,0,13000,12519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-01,66.9931640625,24.26606750488281,30.63370132446289,73.31346000671387,31.490314254760744,33.90360977172852,0,0,0,0.0,0.0,0.0,13019.171329602845,500,13500,13019.171329602845,-480.8286703971571,0.039938745691394,Timing,Equal
2001-10-02,67.83483123779297,24.34208297729492,31.01137351989746,73.1103719329834,31.245710678100583,33.80037967681885,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-03,68.97205352783203,26.183368682861328,31.558347702026367,72.94065406799317,31.065805511474608,33.71561569213867,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-04,69.02989959716797,26.436750411987305,31.66251564025879,72.75852394104004,30.87424419403076,33.62891193389893,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-05,68.89495086669922,26.825284957885746,31.67881202697754,72.5830396270752,30.70717735290528,33.542469329833985,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-08,68.44522857666016,26.90974998474121,31.46718978881836,72.42915794372558,30.55936809539795,33.46425201416016,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-09,68.07898712158203,26.25938606262207,31.25881004333496,72.28267280578613,30.406321868896484,33.39166423797607,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-10,69.59526824951172,27.45030212402344,32.001129150390625,72.14987144470214,30.27118217468261,33.32509914398193,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-11,70.67469024658203,29.3084774017334,32.587162017822266,72.02265617370605,30.163070182800293,33.2612357711792,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-12,70.35342407226562,29.18179512023925,32.339725494384766,71.88312614440918,30.038066177368165,33.19119091033936,0,0,0,0.0,0.0,0.0,13019.171329602845,0,13500,13019.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-15,70.22492980957031,29.05508613586425,32.385311126708984,71.74051475524902,29.91475070953369,33.12264156341553,0,0,0,0.0,0.0,0.0,13519.171329602845,500,14000,13519.171329602845,-480.8286703971571,0.0384049020741516,Timing,Equal
2001-10-16,70.66828155517578,29.52808952331543,32.56761932373047,71.6003685760498,29.7998819732666,33.054818611145016,0,0,0,0.0,0.0,0.0,13519.171329602845,0,14000,13519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-17,69.16480255126953,27.40806198120117,31.906700134277344,71.42042427062988,29.61997718811035,32.97066272735596,0,0,0,0.0,0.0,0.0,13519.171329602845,0,14000,13519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-18,69.01704406738281,28.151342391967773,31.74065017700196,71.2311237335205,29.44125431060791,32.88091510772705,0,0,0,0.0,0.0,0.0,13519.171329602845,0,14000,13519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-19,68.97205352783203,28.337156295776367,31.82858085632324,71.04950080871582,29.278579330444337,32.795456619262694,0,0,0,0.0,0.0,0.0,13519.171329602845,0,14000,13519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-22,70.33417510986328,29.09732437133789,32.303924560546875,70.9161157989502,29.14259460449219,32.7278099822998,0,0,0,0.0,0.0,0.0,13519.171329602845,0,14000,13519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-23,69.974365234375,29.249366760253903,32.1834602355957,70.76951713562012,29.013367385864257,32.65645668029785,0,1,0,0.0,462.20389796519095,0.0,0.0,0,14000,13519.171329602845,-480.8286703971571,0.0,Timing,Equal
2001-10-24,69.78802490234375,29.88282585144043,32.16714859008789,70.64786735534668,28.92687816619873,32.59775398254394,0,1,0,0.0,462.20389796519095,0.0,0.0,0,14000,13811.958590750744,-188.0414092492574,0.0216571899275205,Timing,Equal
2001-10-25,71.04093170166016,31.08218765258789,32.622982025146484,70.54679542541504,28.8615043258667,32.546091384887696,1,1,1,0.0,462.20389796519095,0.0,0.0,0,14000,14366.308290311652,366.308290311652,0.0401354880930596,Timing,Equal
2001-10-26,70.8802719116211,30.41493034362793,32.798797607421875,70.43726173400879,28.789373092651367,32.49509071350098,1,1,1,0.0,462.20389796519095,0.0,0.0,0,14000,14057.899361164593,57.89936116459285,-0.0214675143338698,Timing,Equal
2001-10-29,69.03631591796875,28.751020431518555,32.03694534301758,70.290464553833,28.670111961364743,32.427619781494144,0,1,0,0.0,479.5945850606608,0.0,0.0,500,14500,13788.83371392472,-711.1662860752785,-0.0191398188539586,Timing,Equal
2001-10-30,68.20748901367188,28.193578720092773,31.509498596191406,70.12773155212402,28.54814826965332,32.3511572265625,0,0,0,0.0,0.0,0.0,13521.48768763797,0,14500,13521.48768763797,-978.5123123620306,-0.0193885887547379,Timing,Equal
2001-10-31,67.9761962890625,28.632787704467773,31.54858589172364,69.97355781555176,28.46030773162842,32.28157535552978,0,1,0,0.0,472.2379052713794,0.0,0.0,0,14500,13521.48768763797,-978.5123123620306,0.0,Timing,Equal
2001-11-01,69.71737670898438,29.84904289245605,32.21276092529297,69.84895957946777,28.3890217590332,32.22313610076904,0,1,0,0.0,472.2379052713794,0.0,0.0,0,14500,14095.849489889002,-404.15051011099786,0.0424777077433678,Timing,Equal
2001-11-02,70.19278717041016,30.06863212585449,32.26484298706055,69.75819343566894,28.35253360748291,32.176443901062015,1,1,1,0.0,472.2379052713794,0.0,0.0,0,14500,14199.547849489229,-300.4521505107714,0.0073566591126423,Timing,Equal
2001-11-05,71.1115951538086,31.048398971557617,32.7271614074707,69.67197715759278,28.326857299804686,32.1341321182251,1,1,1,0.0,472.2379052713794,0.0,0.0,0,14500,14662.23089235842,162.23089235842053,0.0325843504154841,Timing,Equal
2001-11-06,72.21669006347656,32.2562141418457,33.20250701904297,69.6335945892334,28.352195892333985,32.11105960845947,1,1,1,0.0,472.2379052713794,0.0,0.0,0,14500,15232.60699833026,732.6069983302605,0.0389010451519424,Timing,Equal
2001-11-07,72.12030029296875,32.2140007019043,33.1439208984375,69.57792152404785,28.359797706604,32.08045696258545,1,1,1,0.0,472.2379052713794,0.0,0.0,0,14500,15212.67221187803,712.6722118780308,-0.0013086917068374,Timing,Equal
2001-11-08,72.34513092041016,31.884584426879883,33.163455963134766,69.53212181091308,28.36706142425537,32.0511527633667,1,1,1,0.0,472.2379052713794,0.0,0.0,0,14500,15057.1093601982,557.1093601982011,-0.0102258728455587,Timing,Equal
2001-11-09,72.42224884033203,31.86770439147949,33.23507308959961,69.4568839263916,28.3405403137207,32.01062877655029,1,1,1,0.0,472.2379052713794,0.0,0.0,0,14500,15049.137967639812,549.1379676398119,-0.0005294105507037,Timing,Equal
2001-11-12,71.97892761230469,32.09574508666992,33.176475524902344,69.38186912536621,28.31773544311524,31.97146381378174,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,500,15000,15656.82742785317,656.8274278531699,0.0403803501250419,Timing,Equal
2001-11-13,73.5980453491211,33.24443054199219,33.76252365112305,69.36138450622559,28.338682174682617,31.95576328277588,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,16211.938280410875,1211.9382804108773,0.0354548745661063,Timing,Equal
2001-11-14,73.66873931884766,33.480926513671875,33.97087860107422,69.35562721252441,28.373818626403807,31.950718574523925,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,16326.059109690452,1326.0591096904518,0.007039308150924,Timing,Equal
2001-11-15,73.80364990234375,33.34578323364258,33.863433837890625,69.3809888458252,28.429732627868653,31.953776359558105,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,16261.31017933462,1261.3101793346195,-0.0039659865201272,Timing,Equal
2001-11-16,73.4759521484375,33.25286865234375,33.85041809082031,69.38917015075684,28.476018104553223,31.953719062805177,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,16216.125737481723,1216.1257374817233,-0.0027786470680768,Timing,Equal
2001-11-19,74.38188171386719,34.198856353759766,34.195526123046875,69.42481636047363,28.560818214416503,31.96413272857666,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,16671.600681051546,1671.6006810515464,0.0280877782365145,Timing,Equal
2001-11-20,73.75865173339844,32.61941909790039,33.95133590698242,69.44441246032714,28.61639461517334,31.9706360244751,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,15914.859035823738,914.859035823738,-0.0453910611047623,Timing,Equal
2001-11-21,73.2703857421875,32.45048904418945,33.74298095703125,69.49175331115723,28.69274864196777,31.98659763336181,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,15832.029365281238,832.0293652812379,-0.0052045494311984,Timing,Equal
2001-11-23,74.32403564453125,33.1768798828125,34.156463623046875,69.58641151428223,28.787009353637696,32.024129676818845,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,16183.347559453534,1183.347559453534,0.0221903450319968,Timing,Equal
2001-11-26,74.48468017578125,33.99616241455078,34.36485290527344,69.66725593566895,28.890898323059083,32.060963554382326,1,1,1,2.315492494753079,477.4307015818127,5.023639914419669,0.0,0,15000,16575.917037297426,1575.9170372974258,0.0242576189136203,Timing,Equal
2001-11-27,74.16343688964844,33.953914642333984,34.27040481567383,69.8152855682373,29.042930679321287,32.12679336547851,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,500,15500,17054.52834415691,1554.5283441569118,0.0288738961339251,Timing,Equal
2001-11-28,72.82060241699219,32.72920608520508,33.5476188659668,69.93965873718261,29.182293663024904,32.18608325958252,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,16450.530067849257,950.5300678492569,-0.0354157127138958,Timing,Equal
2001-11-29,73.80364990234375,33.742759704589844,34.06203842163086,70.11057777404785,29.35088073730469,32.26390193939209,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,16948.978284192024,1448.978284192024,0.0302998270746867,Timing,Equal
2001-11-30,73.27678680419922,33.489356994628906,33.95133590698242,70.31243804931641,29.5312924194336,32.35897209167481,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,16823.253726135234,1323.2537261352336,-0.0074178251897373,Timing,Equal
2001-12-03,72.83990478515625,32.91503143310547,33.716941833496094,70.51919387817382,29.71339347839356,32.45876216888428,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,16541.92309456726,1041.9230945672607,-0.0167227241619093,Timing,Equal
2001-12-04,74.073486328125,34.48603439331055,34.15971755981445,70.70667449951172,29.902927322387697,32.54686378479004,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,17309.685839664162,1809.685839664162,0.0464131492274348,Timing,Equal
2001-12-05,75.42911529541016,36.1921501159668,34.99971389770508,70.9077751159668,30.125063018798823,32.64616523742676,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,18147.102947310734,2647.1029473107337,0.0483785272247794,Timing,Equal
2001-12-06,75.39057159423828,36.24285507202149,34.93459701538086,71.1127311706543,30.365612144470216,32.74878791809082,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,18170.74026906187,2670.740269061869,0.0013025396846959,Timing,Equal
2001-12-07,74.88941192626953,35.246185302734375,34.85970687866211,71.2963558959961,30.589437561035155,32.84398696899414,1,1,1,4.562781369925605,482.3393157555335,9.886922608718056,0.0,0,15500,17686.980139527437,2186.980139527437,-0.026623028141462,Timing,Equal
